Timestamp (UTC),CO,NO,NO2,NOx,O3,SO2,PM2.5,PM10,NH3,AQI
2024-11-14T11:00:00Z,380.52,0.39,10.8,11.19,38.27,3.16,4.59,5.88,2.03,38.27
2024-11-14T12:00:00Z,423.91,0.21,15.25,15.46,32.9,3.34,5.41,6.95,1.93,32.9
2024-11-14T13:00:00Z,460.62,0.02,17.31,17.33,28.97,3.55,6.17,8.19,1.96,28.97
2024-11-14T14:00:00Z,487.33,0.02,17.48,17.5,25.75,3.87,7.21,9.77,2.09,25.75
2024-11-14T15:00:00Z,520.71,0.03,17.99,18.02,22.53,4.29,8.14,11.02,2.15,22.53
2024-11-14T16:00:00Z,527.38,0.03,16.79,16.82,21.64,4.41,8.35,11.38,2.15,21.64
2024-11-14T17:00:00Z,520.71,0.02,14.39,14.41,23.25,4.23,7.85,11.03,2.18,23.25
2024-11-14T18:00:00Z,507.35,0.01,12.17,12.18,25.03,3.78,6.6,9.36,2.03,25.03
2024-11-14T19:00:00Z,473.98,0.01,9.68,9.69,26.82,3.28,5.31,7.21,1.82,26.82
2024-11-14T20:00:00Z,447.27,0.0,7.88,7.88,27.54,3.07,4.65,6.11,1.77,27.54
2024-11-14T21:00:00Z,423.91,0.0,6.85,6.85,27.18,3.01,4.36,5.64,1.84,27.18
2024-11-14T22:00:00Z,413.89,0.0,6.68,6.68,26.11,3.25,4.15,5.29,1.8,26.11
2024-11-14T23:00:00Z,403.88,0.0,6.68,6.68,25.03,3.37,3.82,4.78,1.69,25.03
2024-11-15T00:00:00Z,397.21,0.01,6.68,6.69,25.39,3.43,3.51,4.37,1.57,25.39
2024-11-15T01:00:00Z,400.54,0.02,7.54,7.56,25.39,3.55,3.43,4.57,1.65,25.39
2024-11-15T02:00:00Z,427.25,0.2,10.37,10.57,23.25,3.93,3.79,5.59,1.93,23.25
2024-11-15T03:00:00Z,453.95,1.2,11.48,12.68,22.53,4.35,3.86,6.08,2.22,22.53
2024-11-15T04:00:00Z,400.54,0.84,7.71,8.55,29.33,2.95,2.57,4.12,1.69,29.33
2024-11-15T05:00:00Z,377.18,0.8,5.65,6.45,33.97,2.47,2.19,3.46,1.58,33.97
2024-11-15T06:00:00Z,367.16,0.81,4.71,5.52,37.91,2.35,2.11,3.23,1.54,37.91
2024-11-15T07:00:00Z,347.14,0.68,3.77,4.45,41.84,2.0,1.81,2.67,1.33,41.84
2024-11-15T08:00:00Z,340.46,0.6,3.34,3.94,45.06,1.8,1.66,2.38,1.22,45.06
2024-11-15T09:00:00Z,340.46,0.57,3.21,3.78,47.21,1.73,1.83,2.52,1.2,47.21
2024-11-15T10:00:00Z,367.16,0.8,5.44,6.24,46.49,2.47,2.58,3.5,1.54,46.49
2024-11-15T11:00:00Z,423.91,0.85,10.71,11.56,41.48,3.46,3.69,5.01,1.95,41.48
2024-11-15T12:00:00Z,494.0,0.3,17.99,18.29,31.11,4.11,4.59,6.24,2.06,31.11
2024-11-15T13:00:00Z,540.73,0.07,21.93,22.0,23.25,4.59,5.41,7.53,2.22,27.4125
2024-11-15T14:00:00Z,547.41,0.09,21.93,22.02,20.03,4.83,6.2,8.99,2.44,27.4125
2024-11-15T15:00:00Z,547.41,0.1,21.42,21.52,17.7,4.77,6.71,9.99,2.5,26.775000000000002
2024-11-15T16:00:00Z,527.38,0.09,18.85,18.94,16.81,4.53,6.81,10.48,2.6,23.5625
2024-11-15T17:00:00Z,520.71,0.12,17.48,17.6,15.02,4.53,7.12,11.06,2.66,21.85
2024-11-15T18:00:00Z,514.03,0.13,16.62,16.75,13.59,4.35,6.97,10.42,2.53,20.775000000000002
2024-11-15T19:00:00Z,487.33,0.07,14.22,14.29,14.31,3.93,6.26,8.91,2.28,17.775000000000002
2024-11-15T20:00:00Z,453.95,0.01,10.45,10.46,16.99,3.25,5.38,7.26,2.03,16.99
2024-11-15T21:00:00Z,420.57,0.01,7.88,7.89,19.13,2.74,4.56,5.97,1.93,19.13
2024-11-15T22:00:00Z,403.88,0.01,6.68,6.69,19.85,2.59,3.73,4.78,1.76,19.85
2024-11-15T23:00:00Z,393.87,0.01,6.0,6.01,20.03,2.5,2.91,3.72,1.6,20.03
2024-11-16T00:00:00Z,387.19,0.01,5.57,5.58,20.56,2.44,2.51,3.25,1.52,20.56
2024-11-16T01:00:00Z,383.85,0.02,5.65,5.67,21.46,2.44,2.46,3.34,1.5,21.46
2024-11-16T02:00:00Z,400.54,0.24,7.2,7.44,21.28,2.74,2.83,4.09,1.63,21.28
2024-11-16T03:00:00Z,413.89,1.09,7.63,8.72,22.89,2.98,2.81,4.2,1.71,22.89
2024-11-16T04:00:00Z,370.5,0.82,5.74,6.56,28.61,2.35,2.07,3.13,1.44,28.61
2024-11-16T05:00:00Z,343.8,0.88,3.68,4.56,34.33,1.86,1.76,2.62,1.35,34.33
2024-11-16T06:00:00Z,333.79,0.76,2.68,3.44,39.7,1.58,1.88,2.64,1.33,39.7
2024-11-16T07:00:00Z,323.77,0.54,2.12,2.66,43.99,1.3,1.9,2.54,1.22,43.99
2024-11-16T08:00:00Z,320.43,0.55,2.36,2.91,45.06,1.3,1.89,2.5,1.25,45.06
2024-11-16T09:00:00Z,323.77,0.62,2.87,3.49,44.35,1.37,1.98,2.64,1.33,44.35
2024-11-16T10:00:00Z,333.79,0.66,3.98,4.64,42.56,1.61,2.21,3.0,1.54,42.56
2024-11-16T11:00:00Z,353.81,0.57,6.34,6.91,37.91,2.0,2.64,3.62,1.79,37.91
2024-11-16T12:00:00Z,373.84,0.18,9.25,9.43,32.54,2.09,2.94,4.05,1.76,32.54
2024-11-16T13:00:00Z,390.53,0.01,10.88,10.89,29.33,2.24,3.33,4.68,1.76,29.33
2024-11-16T14:00:00Z,403.88,0.01,10.97,10.98,27.89,2.44,3.72,5.46,1.79,27.89
2024-11-16T15:00:00Z,413.89,0.01,10.45,10.46,26.11,2.5,3.99,6.01,1.82,26.11
2024-11-16T16:00:00Z,413.89,0.01,9.42,9.43,24.68,2.5,4.16,6.31,1.88,24.68
2024-11-16T17:00:00Z,407.22,0.01,8.57,8.58,24.32,2.35,4.24,6.24,1.88,24.32
2024-11-16T18:00:00Z,403.88,0.01,7.45,7.46,26.46,2.06,3.83,5.45,1.73,26.46
2024-11-16T19:00:00Z,390.53,0.0,5.57,5.57,32.9,1.68,3.14,4.24,1.5,32.9
2024-11-16T20:00:00Z,380.52,0.0,3.9,3.9,40.77,1.52,2.76,3.58,1.41,40.77
2024-11-16T21:00:00Z,380.52,0.0,2.91,2.91,47.92,1.43,2.72,3.42,1.38,47.92
2024-11-16T22:00:00Z,387.19,0.0,2.51,2.51,52.93,1.48,3.1,3.71,1.31,52.93
2024-11-16T23:00:00Z,390.53,0.0,2.55,2.55,54.36,1.59,3.77,4.34,1.3,54.36
2024-11-17T00:00:00Z,397.21,0.0,2.91,2.91,55.07,1.77,4.49,5.11,1.31,55.07
2024-11-17T01:00:00Z,410.56,0.0,3.94,3.94,55.07,2.12,4.79,5.63,1.46,55.07
2024-11-17T02:00:00Z,440.6,0.1,6.25,6.35,52.93,2.56,5.21,6.54,1.74,52.93
2024-11-17T03:00:00Z,460.62,0.74,7.11,7.85,52.21,2.92,5.89,7.57,1.98,52.21
2024-11-17T04:00:00Z,447.27,0.75,4.93,5.68,63.66,2.44,6.23,7.8,1.84,63.66
2024-11-17T05:00:00Z,440.6,0.54,3.56,4.1,75.82,2.35,8.11,9.83,1.96,75.82
2024-11-17T06:00:00Z,440.6,0.38,2.66,3.04,84.4,2.29,11.18,13.13,1.93,84.4
2024-11-17T07:00:00Z,383.85,0.31,1.84,2.15,76.53,1.77,11.33,13.05,1.47,76.53
2024-11-17T08:00:00Z,360.49,0.34,1.82,2.16,72.24,1.71,13.61,15.35,1.27,72.24
2024-11-17T09:00:00Z,363.83,0.37,1.93,2.3,75.1,1.82,19.72,21.75,1.16,75.1
2024-11-17T10:00:00Z,383.85,0.5,3.13,3.63,79.39,2.5,26.61,29.21,1.39,79.39
2024-11-17T11:00:00Z,427.25,0.52,6.68,7.2,77.96,3.46,32.63,36.03,2.18,77.96
2024-11-17T12:00:00Z,473.98,0.14,11.14,11.28,72.24,3.81,37.06,41.05,2.94,72.24
2024-11-17T13:00:00Z,520.71,0.0,13.02,13.02,71.53,3.93,42.85,47.29,3.51,71.53
2024-11-17T14:00:00Z,527.38,0.0,11.31,11.31,75.1,3.76,50.96,55.84,3.61,84.72551724137932
2024-11-17T15:00:00Z,527.38,0.0,9.25,9.25,79.39,3.58,57.56,62.76,3.1,95.87724137931035
2024-11-17T16:00:00Z,520.71,0.0,7.11,7.11,83.68,3.22,62.92,68.34,2.28,107.5544827586207
2024-11-17T17:00:00Z,514.03,0.0,6.43,6.43,85.12,3.07,64.37,69.97,1.82,112.50448275862071
2024-11-17T18:00:00Z,507.35,0.0,6.17,6.17,85.12,2.89,60.78,66.21,1.54,85.12
2024-11-17T19:00:00Z,494.0,0.0,5.4,5.4,83.68,2.62,54.3,59.18,1.47,90.36896551724138
2024-11-17T20:00:00Z,480.65,0.0,4.76,4.76,82.97,2.74,43.06,47.17,1.47,82.97
2024-11-17T21:00:00Z,473.98,0.0,4.16,4.16,83.68,2.86,38.8,42.95,1.44,83.68
2024-11-17T22:00:00Z,473.98,0.0,3.77,3.77,87.26,3.01,39.44,43.8,1.27,87.26
2024-11-17T23:00:00Z,473.98,0.0,3.51,3.51,91.55,3.01,39.16,43.43,1.11,91.55
2024-11-18T00:00:00Z,480.65,0.0,3.6,3.6,92.98,2.95,36.8,40.45,1.08,92.98
2024-11-18T01:00:00Z,494.0,0.0,4.67,4.67,91.55,3.13,33.7,37.18,1.2,91.55
2024-11-18T02:00:00Z,520.71,0.05,7.63,7.68,87.98,3.73,32.78,36.94,1.5,87.98
2024-11-18T03:00:00Z,547.41,0.51,9.94,10.45,87.26,4.35,33.02,37.94,1.68,87.26
2024-11-18T04:00:00Z,500.68,0.73,6.6,7.33,95.84,3.61,31.8,36.31,1.31,95.84
2024-11-18T05:00:00Z,467.3,0.62,4.76,5.38,101.57,3.52,33.57,37.97,1.35,101.84223880597014
2024-11-18T06:00:00Z,453.95,0.5,3.77,4.27,104.43,3.52,32.66,36.53,1.28,106.0682089552239
2024-11-18T07:00:00Z,423.91,0.37,3.13,3.5,100.14,3.13,26.43,29.36,1.12,44.050000000000004
2024-11-18T08:00:00Z,403.88,0.37,3.13,3.5,94.41,2.95,23.92,26.4,1.01,94.41
2024-11-18T09:00:00Z,400.54,0.37,3.34,3.71,94.41,2.95,29.06,31.9,0.91,94.41
2024-11-18T10:00:00Z,433.92,0.69,6.25,6.94,92.98,4.29,37.56,41.33,1.54,92.98
2024-11-18T11:00:00Z,514.03,1.02,12.85,13.87,87.98,6.2,46.74,51.73,2.91,87.98
2024-11-18T12:00:00Z,580.79,0.44,20.91,21.35,76.53,6.85,53.11,59.09,4.02,88.35827586206896
2024-11-18T13:00:00Z,634.19,0.0,24.33,24.33,67.95,6.85,59.65,66.39,4.81,99.40862068965518
2024-11-18T14:00:00Z,614.17,0.0,19.02,19.02,72.24,6.08,70.14,77.28,4.88,132.20206896551724
2024-11-18T15:00:00Z,580.79,0.0,13.71,13.71,79.39,5.25,81.33,88.61,3.99,170.40241379310345
2024-11-18T16:00:00Z,540.73,0.0,9.68,9.68,85.12,4.35,78.59,85.28,2.85,161.0486206896552
2024-11-18T17:00:00Z,520.71,0.0,8.31,8.31,86.55,3.87,64.22,70.27,2.18,111.99241379310344
2024-11-18T18:00:00Z,514.03,0.0,7.71,7.71,86.55,3.61,54.45,59.94,1.84,90.62241379310345
2024-11-18T19:00:00Z,500.68,0.0,6.51,6.51,87.26,3.34,53.17,58.44,1.65,88.45965517241379
2024-11-18T20:00:00Z,494.0,0.0,5.23,5.23,89.41,3.31,53.73,59.56,1.5,89.41
2024-11-18T21:00:00Z,494.0,0.0,4.33,4.33,92.98,3.31,53.58,60.0,1.42,92.98
2024-11-18T22:00:00Z,494.0,0.0,3.9,3.9,95.84,3.55,54.02,61.27,1.46,95.84
2024-11-18T23:00:00Z,500.68,0.0,3.94,3.94,97.27,3.99,63.25,72.29,1.55,108.68103448275862
2024-11-19T00:00:00Z,514.03,0.0,4.41,4.41,97.27,4.23,69.96,79.75,1.58,131.58758620689653
2024-11-19T01:00:00Z,534.06,0.0,6.08,6.08,94.41,4.53,70.2,79.51,1.61,132.40689655172415
2024-11-19T02:00:00Z,587.46,0.15,10.54,10.69,90.12,5.36,64.12,72.82,1.82,111.65103448275863
2024-11-19T03:00:00Z,634.19,1.4,14.05,15.45,87.26,6.74,59.53,68.13,2.25,99.20586206896553
2024-11-19T04:00:00Z,594.14,1.79,10.37,12.16,95.84,6.62,53.79,61.22,1.84,95.84
2024-11-19T05:00:00Z,540.73,1.16,6.43,7.59,110.15,6.26,59.6,66.93,1.57,114.52014925373135
2024-11-19T06:00:00Z,514.03,0.68,4.24,4.92,125.89,6.56,75.4,83.98,1.33,150.1586206896552
2024-11-19T07:00:00Z,473.98,0.43,3.0,3.43,124.45,5.84,74.95,82.89,0.65,148.62241379310345
2024-11-19T08:00:00Z,447.27,0.37,3.13,3.5,118.73,5.54,71.91,79.53,0.43,138.24448275862068
2024-11-19T09:00:00Z,440.6,0.31,3.64,3.95,115.87,5.66,73.9,82.35,0.43,145.03793103448277
2024-11-19T10:00:00Z,453.95,0.28,5.65,5.93,110.15,6.38,75.04,84.3,0.78,148.92965517241382
2024-11-19T11:00:00Z,487.33,0.21,10.28,10.49,100.14,7.57,79.49,90.22,1.77,164.1210344827586
2024-11-19T12:00:00Z,527.38,0.04,14.74,14.78,90.12,7.87,85.19,97.66,2.72,183.57965517241377
2024-11-19T13:00:00Z,560.76,0.0,18.16,18.16,80.11,7.99,88.56,102.53,3.86,195.0841379310345
2024-11-19T14:00:00Z,587.46,0.0,19.36,19.36,74.39,8.11,87.4,102.18,4.94,191.1241379310345
2024-11-19T15:00:00Z,594.14,0.0,18.68,18.68,70.81,7.87,85.49,100.44,5.51,184.60379310344825
2024-11-19T16:00:00Z,580.79,0.0,16.11,16.11,70.81,7.21,84.49,99.27,5.26,181.19
2024-11-19T17:00:00Z,560.76,0.0,13.19,13.19,72.96,6.44,85.67,100.06,4.31,185.21827586206896
2024-11-19T18:00:00Z,540.73,0.0,10.8,10.8,75.82,5.66,89.04,103.37,3.1,196.72275862068966
2024-11-19T19:00:00Z,514.03,0.0,8.4,8.4,79.39,4.89,95.01,110.11,2.15,214.68931034482762
2024-11-19T20:00:00Z,494.0,0.0,6.6,6.6,80.11,4.35,100.4,116.98,1.79,233.0896551724138
2024-11-19T21:00:00Z,487.33,0.0,5.36,5.36,80.82,3.93,104.94,123.05,1.69,248.58827586206894
2024-11-19T22:00:00Z,480.65,0.0,4.8,4.8,82.25,3.81,101.52,119.22,1.63,236.91310344827585
2024-11-19T23:00:00Z,473.98,0.0,4.76,4.76,82.97,3.81,86.58,100.6,1.6,188.32482758620688
2024-11-20T00:00:00Z,480.65,0.0,5.36,5.36,84.4,4.05,75.75,87.14,1.65,151.35344827586206
2024-11-20T01:00:00Z,494.0,0.0,7.37,7.37,85.12,4.59,72.77,83.42,1.73,141.1803448275862
2024-11-20T02:00:00Z,554.08,0.19,12.68,12.87,82.25,5.72,72.34,83.34,1.99,139.71241379310345
2024-11-20T03:00:00Z,620.84,1.9,16.62,18.52,81.54,7.21,69.06,79.74,2.41,128.5151724137931
2024-11-20T04:00:00Z,560.76,2.24,11.65,13.89,92.98,6.97,59.07,67.68,1.92,98.42862068965518
2024-11-20T05:00:00Z,507.35,1.41,7.2,8.61,110.15,6.14,56.67,64.49,1.96,114.52014925373135
2024-11-20T06:00:00Z,480.65,0.74,4.54,5.28,131.61,5.84,62.23,70.34,2.09,146.22970149253734
2024-11-20T07:00:00Z,413.89,0.43,2.78,3.21,121.59,4.17,50.57,56.73,1.41,131.42402985074628
2024-11-20T08:00:00Z,373.84,0.35,2.44,2.79,107.29,2.98,41.9,46.93,1.17,110.29417910447762
2024-11-20T09:00:00Z,360.49,0.31,2.63,2.94,98.71,2.56,40.66,45.7,1.19,98.71
2024-11-20T10:00:00Z,353.81,0.37,3.73,4.1,90.84,2.68,38.86,44.02,1.47,90.84
2024-11-20T11:00:00Z,370.5,0.54,6.6,7.14,85.12,3.28,39.3,44.99,2.22,85.12
2024-11-20T12:00:00Z,403.88,0.26,10.62,10.88,80.11,3.61,41.8,48.38,2.91,80.11
2024-11-20T13:00:00Z,447.27,0.0,13.37,13.37,76.53,4.11,47.49,55.66,3.86,78.86241379310346
2024-11-20T14:00:00Z,473.98,0.0,13.54,13.54,73.67,4.53,53.78,63.77,4.75,89.49034482758621
2024-11-20T15:00:00Z,480.65,0.0,12.68,12.68,70.81,4.65,59.0,70.57,4.81,98.3103448275862
2024-11-20T16:00:00Z,487.33,0.0,10.97,10.97,70.81,4.59,66.78,79.94,4.24,120.73172413793104
2024-11-20T17:00:00Z,494.0,0.0,9.68,9.68,73.67,4.59,77.82,92.64,3.42,158.41999999999996
2024-11-20T18:00:00Z,494.0,0.0,8.57,8.57,77.25,4.53,86.19,101.62,2.5,186.99344827586208
2024-11-20T19:00:00Z,480.65,0.0,6.94,6.94,82.25,4.41,90.83,106.18,1.82,104.44174496644295
2024-11-20T20:00:00Z,473.98,0.0,5.31,5.31,87.26,4.41,96.84,112.58,1.61,220.93655172413793
2024-11-20T21:00:00Z,480.65,0.0,4.33,4.33,90.84,4.41,105.62,121.88,1.46,250.9096551724138
2024-11-20T22:00:00Z,480.65,0.0,3.94,3.94,91.55,4.59,111.74,127.56,1.33,271.8020689655172
2024-11-20T23:00:00Z,487.33,0.0,3.98,3.98,94.41,4.83,107.17,122.3,1.42,256.20103448275864
2024-11-21T00:00:00Z,494.0,0.0,4.63,4.63,95.84,5.19,96.68,110.8,1.57,220.39034482758623
2024-11-21T01:00:00Z,514.03,0.0,6.94,6.94,95.84,5.9,88.01,101.41,1.74,193.20655172413797
2024-11-21T02:00:00Z,574.11,0.09,12.85,12.94,90.84,7.39,90.77,105.33,2.06,103.87697986577182
2024-11-21T03:00:00Z,654.22,1.29,19.02,20.31,87.98,9.42,93.48,108.6,2.41,209.46620689655174
2024-11-21T04:00:00Z,654.22,2.18,17.65,19.83,91.55,10.13,90.68,105.06,2.22,103.69758389261744
2024-11-21T05:00:00Z,594.14,1.62,13.54,15.16,98.71,10.01,87.99,101.56,2.25,193.13827586206895
2024-11-21T06:00:00Z,547.41,0.99,10.71,11.7,107.29,10.25,86.09,98.96,2.34,186.65206896551723
2024-11-21T07:00:00Z,440.6,0.61,6.68,7.29,104.43,7.63,62.71,71.6,1.71,106.83758620689656
2024-11-21T08:00:00Z,393.87,0.52,5.14,5.66,103.0,6.26,47.34,53.86,1.55,103.95522388059702
2024-11-21T09:00:00Z,380.52,0.5,4.63,5.13,107.29,5.66,42.47,48.24,1.66,110.29417910447762
2024-11-21T10:00:00Z,393.87,0.69,6.43,7.12,108.72,5.96,40.26,45.84,2.15,112.40716417910448
2024-11-21T11:00:00Z,440.6,0.89,12.0,12.89,104.43,7.03,40.4,46.39,3.36,106.0682089552239
2024-11-21T12:00:00Z,487.33,0.37,19.19,19.56,89.41,7.45,39.85,46.49,4.62,89.41
2024-11-21T13:00:00Z,567.44,0.0,27.76,27.76,69.38,7.87,41.26,49.47,6.65,69.38
2024-11-21T14:00:00Z,634.19,0.0,31.87,31.87,52.21,7.45,45.03,55.58,8.87,74.70586206896552
2024-11-21T15:00:00Z,647.54,0.0,30.5,30.5,41.84,6.44,49.15,61.62,9.5,81.66724137931034
2024-11-21T16:00:00Z,620.84,0.0,24.68,24.68,39.7,5.36,53.09,66.21,7.66,88.32448275862069
2024-11-21T17:00:00Z,587.46,0.0,19.36,19.36,43.27,5.01,58.76,72.06,6.08,97.90482758620689
2024-11-21T18:00:00Z,580.79,0.0,16.45,16.45,50.78,5.01,69.11,82.64,4.62,128.68586206896552
2024-11-21T19:00:00Z,567.44,0.0,13.02,13.02,60.8,4.83,81.66,95.74,3.23,171.52896551724137
2024-11-21T20:00:00Z,554.08,0.0,9.94,9.94,67.23,4.59,92.49,107.29,2.37,206.0865517241379
2024-11-21T21:00:00Z,547.41,0.0,7.88,7.88,70.81,4.41,100.66,115.77,1.98,233.97724137931033
2024-11-21T22:00:00Z,534.06,0.0,6.77,6.77,73.67,4.41,105.42,119.31,1.63,250.22689655172414
2024-11-21T23:00:00Z,520.71,0.0,6.17,6.17,76.53,4.41,101.42,112.85,1.5,236.57172413793103
2024-11-22T00:00:00Z,507.35,0.0,6.34,6.34,80.11,4.59,96.06,105.96,1.36,218.27379310344827
2024-11-22T01:00:00Z,514.03,0.0,8.57,8.57,80.11,5.25,92.11,102.25,1.55,204.78931034482758
2024-11-22T02:00:00Z,587.46,0.29,15.59,15.88,75.82,6.79,89.14,100.95,2.25,197.06413793103448
2024-11-22T03:00:00Z,714.3,3.24,23.65,26.89,70.1,8.82,89.86,102.99,3.2,199.52206896551724
2024-11-22T04:00:00Z,667.57,4.14,19.02,23.16,84.4,10.25,83.35,95.4,2.91,177.29827586206895
2024-11-22T05:00:00Z,634.19,3.44,15.25,18.69,104.43,11.21,85.78,97.98,3.23,185.59379310344826
2024-11-22T06:00:00Z,620.84,2.21,12.17,14.38,134.47,12.4,95.49,108.32,3.17,216.32793103448273
2024-11-22T07:00:00Z,460.62,0.85,5.48,6.33,143.05,9.42,76.06,84.83,1.6,163.13358208955225
2024-11-22T08:00:00Z,410.56,0.57,4.07,4.64,145.91,7.99,67.57,74.78,1.2,167.35955223880597
2024-11-22T09:00:00Z,403.88,0.53,4.16,4.69,145.91,7.33,70.37,77.63,1.3,167.35955223880597
2024-11-22T10:00:00Z,440.6,0.83,7.54,8.37,141.62,7.87,74.58,82.2,2.15,161.0205970149254
2024-11-22T11:00:00Z,514.03,1.12,15.08,16.2,128.75,8.94,77.96,86.17,3.67,158.89793103448272
2024-11-22T12:00:00Z,580.79,0.46,25.02,25.48,107.29,9.18,76.99,85.59,5.07,155.5865517241379
2024-11-22T13:00:00Z,647.54,0.0,31.19,31.19,87.26,8.82,73.88,83.07,6.52,144.96965517241378
2024-11-22T14:00:00Z,687.6,0.0,32.56,32.56,74.39,8.34,72.78,83.09,8.04,141.2144827586207
2024-11-22T15:00:00Z,694.27,0.0,29.82,29.82,67.95,7.75,74.67,86.18,9.12,147.66655172413795
2024-11-22T16:00:00Z,647.54,0.0,23.65,23.65,67.95,6.74,78.49,91.0,8.87,160.70724137931032
2024-11-22T17:00:00Z,600.81,0.0,17.99,17.99,70.1,5.9,82.37,95.22,6.97,173.95275862068968
2024-11-22T18:00:00Z,547.41,0.0,13.88,13.88,74.39,5.25,81.95,94.08,4.62,172.51896551724138
2024-11-22T19:00:00Z,500.68,0.0,10.54,10.54,77.25,4.41,79.61,90.42,2.88,164.5306896551724
2024-11-22T20:00:00Z,473.98,0.0,8.31,8.31,75.82,3.67,78.12,88.13,2.18,159.4441379310345
2024-11-22T21:00:00Z,467.3,0.0,7.37,7.37,71.53,3.19,78.01,87.62,1.95,159.06862068965518
2024-11-22T22:00:00Z,473.98,0.0,7.2,7.2,67.23,3.13,78.87,88.01,1.88,162.0044827586207
2024-11-22T23:00:00Z,467.3,0.0,7.11,7.11,65.09,3.19,79.72,88.17,1.76,164.9062068965517
2024-11-23T00:00:00Z,473.98,0.0,7.54,7.54,65.09,3.37,81.85,88.92,1.63,172.17758620689654
2024-11-23T01:00:00Z,494.0,0.0,10.11,10.11,64.37,3.81,84.12,90.6,1.79,179.92689655172416
2024-11-23T02:00:00Z,574.11,0.23,17.48,17.71,61.51,5.01,85.98,93.57,2.31,186.27655172413796
2024-11-23T03:00:00Z,674.25,2.71,23.65,26.36,65.09,6.79,87.32,96.27,2.82,190.8510344827586
2024-11-23T04:00:00Z,700.95,4.19,19.02,23.21,80.82,7.87,83.94,93.07,2.75,179.31241379310345
2024-11-23T05:00:00Z,667.57,3.19,13.88,17.07,98.71,8.34,82.61,91.8,2.98,174.77206896551724
2024-11-23T06:00:00Z,574.11,1.77,9.68,11.45,130.18,9.18,87.79,97.09,3.32,192.4555172413793
2024-11-23T07:00:00Z,397.21,0.57,3.94,4.51,120.16,5.84,54.67,59.96,1.6,129.3110447761194
2024-11-23T08:00:00Z,347.14,0.4,2.68,3.08,110.15,4.23,38.4,42.02,1.3,114.52014925373135
2024-11-23T09:00:00Z,330.45,0.37,2.53,2.9,105.86,3.58,34.29,37.6,1.42,108.18119402985074
2024-11-23T10:00:00Z,360.49,0.74,5.44,6.18,104.43,4.17,36.14,40.01,2.6,106.0682089552239
2024-11-23T11:00:00Z,427.25,1.17,11.82,12.99,97.27,5.42,40.13,45.01,4.37,97.27
2024-11-23T12:00:00Z,500.68,0.61,20.91,21.52,80.82,6.2,41.91,47.69,5.83,80.82
2024-11-23T13:00:00Z,560.76,0.0,26.73,26.73,63.66,6.44,41.94,48.68,7.28,69.48482758620689
2024-11-23T14:00:00Z,574.11,0.0,26.39,26.39,52.93,6.14,39.91,47.26,8.23,66.0548275862069
2024-11-23T15:00:00Z,567.44,0.0,23.31,23.31,45.78,5.54,37.03,44.33,8.74,61.188620689655174
2024-11-23T16:00:00Z,534.06,0.0,19.19,19.19,43.27,4.59,34.34,41.26,8.04,56.64344827586208
2024-11-23T17:00:00Z,527.38,0.0,15.94,15.94,45.06,3.99,37.4,44.46,6.4,61.813793103448276
2024-11-23T18:00:00Z,534.06,0.0,13.54,13.54,50.78,3.7,49.12,56.6,4.37,81.61655172413793
2024-11-23T19:00:00Z,534.06,0.0,10.88,10.88,57.94,3.28,62.67,70.42,2.94,106.70103448275863
2024-11-23T20:00:00Z,534.06,0.0,8.05,8.05,62.94,3.01,72.28,80.02,2.28,139.50758620689655
2024-11-23T21:00:00Z,527.38,0.0,6.25,6.25,64.37,2.77,76.65,83.84,2.06,154.42586206896553
2024-11-23T22:00:00Z,520.71,0.0,5.57,5.57,63.66,2.74,77.64,83.71,1.88,157.8055172413793
2024-11-23T23:00:00Z,507.35,0.0,5.23,5.23,62.94,2.89,75.56,80.88,1.79,150.7048275862069
2024-11-24T00:00:00Z,500.68,0.0,5.23,5.23,65.09,3.13,71.86,76.75,1.74,138.07379310344828
2024-11-24T01:00:00Z,494.0,0.0,6.0,6.0,71.53,3.52,65.72,70.72,1.71,117.11310344827587
2024-11-24T02:00:00Z,514.03,0.03,9.51,9.54,72.96,4.35,58.43,63.63,1.79,97.34724137931035
2024-11-24T03:00:00Z,560.76,0.35,14.57,14.92,68.66,5.78,51.57,56.67,2.28,85.75620689655173
2024-11-24T04:00:00Z,580.79,1.75,14.57,16.32,70.1,7.21,45.4,50.18,2.79,75.33103448275861
2024-11-24T05:00:00Z,567.44,2.21,11.82,14.03,79.39,8.11,41.53,46.08,2.94,79.39
2024-11-24T06:00:00Z,534.06,1.58,8.14,9.72,100.14,8.46,40.55,44.78,3.04,67.13620689655173
2024-11-24T07:00:00Z,410.56,0.62,3.94,4.56,110.15,5.84,29.38,32.15,2.03,114.52014925373135
2024-11-24T08:00:00Z,357.15,0.37,3.21,3.58,103.0,4.29,20.1,22.06,1.69,103.95522388059702
2024-11-24T09:00:00Z,350.48,0.29,3.47,3.76,98.71,3.64,16.85,18.61,1.68,98.71
2024-11-24T10:00:00Z,390.53,0.31,6.6,6.91,91.55,4.17,18.2,20.38,2.44,91.55
2024-11-24T11:00:00Z,467.3,0.33,12.85,13.18,81.54,5.54,24.29,27.5,3.86,81.54
2024-11-24T12:00:00Z,534.06,0.11,19.54,19.65,67.95,6.32,30.71,34.99,5.13,67.95
2024-11-24T13:00:00Z,574.11,0.0,23.31,23.31,56.51,6.38,34.87,40.13,6.27,57.53896551724137
